,player_id,player_name,club,birthday,age,foot,position_id,squad_num,total_xG,pen_attempts,total_xA,total_xG+xA,goals,xG_goal_diff,xG+xA/90,transfer_value(USD),total_minutes_played
120,158998.0,Jalil Elías,Squad Club Deportivo Godoy Cruz Antonio Tomba,"Apr 25, 1996 (22)",22,right,Midfielder,10.0,1.04,0.0,0.73,1.77,0.0,-1.04,0.13,0.97,1235.27
121,17376.0,Jonathan Sandoval,Squad Asociación Atlética Argentinos Juniors,"Jun 25, 1987 (31)",31,right,Defender,15.0,1.03,0.0,0.62,1.65,0.0,-1.03,0.14,0.34,1069.78
122,63200.0,Ezequiel Rescaldani,Squad Club Atlético Patronato de la Juventud Católica,"Jun 11, 1992 (26)",26,right,Forward,29.0,1.02,0.0,0.7,1.72,0.0,-1.02,0.33,0.57,476.05
123,199203.0,Francisco Apaolaza,Squad Club Estudiantes de La Plata,"Jun 19, 1997 (21)",21,right,Forward,19.0,1.01,0.0,0.0,1.01,1.0,-0.01,0.15,0.17,624.37
124,79877.0,Martín Benítez,Squad Club Atlético Independiente,"Jun 17, 1994 (24)",24,right,Forward,7.0,1.01,0.0,0.46,1.47,2.0,0.99,0.23,6.86,578.98
125,31207.0,Damián Martínez,Squad Club Atlético Unión (Santa Fe),"Jan 31, 1990 (28)",28,right,Defender,4.0,1.01,0.0,0.61,1.62,2.0,0.99,0.12,0.46,1170.0
126,16283.0,Ignacio Canuto,Squad Club Atlético Tigre,"Feb 20, 1986 (32)",32,right,Defender,6.0,1.0,0.0,0.77,1.77,0.0,-1.0,0.14,0.4,1170.0
127,8904.0,Silvio Romero,Squad Club Atlético Independiente,"Jul 22, 1988 (30)",30,right,Midfielder,18.0,1.0,0.0,0.6,1.6,2.0,1.0,0.23,4.0,614.67
128,49043.0,Raúl Bobadilla,Squad Asociación Atlética Argentinos Juniors,"Jun 18, 1987 (31)",31,right,Forward,25.0,0.97,0.0,0.14,1.11,0.0,-0.97,0.15,2.01,651.82
129,52684.0,Carlos Auzqui,Squad Club Atlético Huracán,"Sep 18, 1991 (27)",27,right,Forward,11.0,0.97,0.0,0.66,1.63,1.0,0.03,0.22,2.29,669.57
130,172760.0,Lisandro Martínez,Squad Club Social y Deportivo Defensa y Justicia,"Jan 18, 1998 (20)",20,left,Defender,24.0,0.97,0.0,0.66,1.63,2.0,1.03,0.12,2.29,1211.43
131,147570.0,Tomás Cardona,Squad Club Deportivo Godoy Cruz Antonio Tomba,"Oct 10, 1995 (23)",23,left,Defender,6.0,0.97,0.0,0.25,1.22,1.0,0.03,0.09,3.43,1260.0
132,64709.0,Matías Garrido,Squad Club Atlético Patronato de la Juventud Católica,"Feb 2, 1986 (32)",32,right,Midfielder,10.0,0.96,0.0,0.13,1.09,1.0,0.04,0.26,0.23,378.17
133,69105.0,Miguel Araujo,Squad Club Atlético Talleres,"Oct 24, 1994 (24)",24,right,Defender,4.0,0.96,0.0,0.37,1.33,0.0,-0.96,0.16,0.57,765.0
134,111421.0,Cristian Pavón,Squad Club Atlético Boca Juniors,"Jan 21, 1996 (22)",22,right,Forward,7.0,0.95,0.0,0.45,1.4,2.0,1.05,0.23,22.86,553.93
135,85272.0,Rodrigo Aliendro,Squad Club Atlético Tucumán,"Feb 16, 1991 (27)",27,right,Midfielder,29.0,0.95,0.0,0.27,1.22,4.0,3.05,0.11,0.86,1026.72
136,2439.0,Juan Fernando Quintero,Squad Club Atlético River Plate,"Jan 18, 1993 (25)",25,left,Midfielder,8.0,0.94,0.0,0.68,1.62,1.0,0.06,0.32,7.43,459.72
137,85466.0,Maximiliano Meza,Squad Club Atlético Independiente,"Jan 15, 1992 (26)",26,right,Midfielder,8.0,0.94,0.0,0.34,1.28,1.0,0.06,0.12,16.0,939.1
138,186030.0,Emiliano Purita,Squad Club Atlético San Martín (Tucumán),"Mar 25, 1997 (21)",21,right,Midfielder,30.0,0.94,0.0,0.35,1.29,0.0,-0.94,0.15,0.23,759.05
139,66596.0,Gustavo Villarruel,Squad Club Atlético San Martín (SJ),"Apr 2, 1992 (26)",26,right,Forward,27.0,0.94,0.0,0.09,1.03,1.0,0.06,0.17,0.4,545.63
140,85468.0,Erik Godoy,Squad Club Atlético Colón,"Aug 16, 1993 (25)",25,right,Defender,27.0,0.94,0.0,0.5,1.44,0.0,-0.94,0.14,1.71,935.35
141,60771.0,Juan Garro,Squad Club Atlético Huracán,"Nov 24, 1992 (26)",26,left,Midfielder,24.0,0.93,0.0,0.72,1.65,1.0,0.07,0.39,4.0,381.42
142,52418.0,Gonzalo Rodríguez,Squad Club Atlético San Martín (Tucumán),"Sep 18, 1990 (28)",28,right,Forward,7.0,0.92,0.0,0.39,1.31,0.0,-0.92,0.17,,691.32
143,39796.0,Federico Lértora,Squad Club Atlético Belgrano,"Jul 1, 1990 (28)",28,right,Midfielder,14.0,0.91,0.0,0.22,1.13,0.0,-0.91,0.09,1.44,1170.0
144,87415.0,Marcelo Ortiz,Squad Club Atlético Rosario Central,"Jan 13, 1994 (24)",24,right,Defender,6.0,0.9,0.0,0.81,1.71,0.0,-0.9,0.28,0.06,540.0
145,603.0,Walter Montillo,Squad Club Atlético Tigre,"Apr 14, 1984 (34)",34,right,Midfielder,14.0,0.89,0.0,0.33,1.22,1.0,0.11,0.26,,421.77
146,70018.0,Nicolás Royón,Squad Club Atlético Patronato de la Juventud Católica,"Jan 28, 1991 (27)",27,right,Forward,32.0,0.89,0.0,0.5,1.39,0.0,-0.89,0.21,0.34,601.28
147,52390.0,Carlos Izquierdoz,Squad Club Atlético Boca Juniors,"Nov 3, 1988 (30)",30,right,Defender,24.0,0.89,0.0,0.89,1.78,1.0,0.11,0.45,3.43,356.8
148,29111.0,Jonatan Schunke,Squad Club Estudiantes de La Plata,"Feb 22, 1987 (31)",31,right,Defender,6.0,0.88,0.0,0.27,1.15,0.0,-0.88,0.09,2.06,1170.0
149,47487.0,Facundo Erpen,Squad Club Atlético San Martín (SJ),"May 19, 1983 (35)",35,right,Defender,3.0,0.88,0.0,0.25,1.13,1.0,0.12,0.19,0.91,540.0
150,1080.0,Gonzalo Rodríguez,Squad Club Atlético San Lorenzo de Almagro,"Apr 10, 1984 (34)",34,right,Defender,2.0,0.87,0.0,0.65,1.52,1.0,0.13,0.25,0.57,540.0
151,213070.0,Matías Gómez,Squad Club de Gimnasia y Esgrima La Plata,"Aug 10, 1998 (20)",20,-,Midfielder,33.0,0.87,0.0,0.06,0.93,1.0,0.13,0.08,,1103.18
152,46612.0,Sebastián Bértoli,Squad Club Atlético Patronato de la Juventud Católica,"Oct 16, 1977 (41)",41,right,Goalie,1.0,0.87,1.0,0.0,0.87,0.0,-0.87,0.06,0.11,1260.0
153,98969.0,Renzo Saravia,Squad Racing Club,"Jun 16, 1993 (25)",25,right,Defender,26.0,0.87,0.0,0.18,1.05,0.0,-0.87,0.1,2.86,939.05
154,70151.0,Teodoro Paredes,Squad Club Atlético Newell's Old Boys,"Apr 1, 1993 (25)",25,right,Defender,13.0,0.87,0.0,0.17,1.04,0.0,-0.87,0.17,0.23,560.88
155,163302.0,Mauro Pittón,Squad Club Atlético Unión (Santa Fe),"Aug 8, 1994 (24)",24,right,Midfielder,30.0,0.86,0.0,0.0,0.86,1.0,0.14,0.07,2.29,1048.02
156,86727.0,Rodrigo Gómez,Squad Club Atlético Unión (Santa Fe),"Jan 2, 1993 (25)",25,right,Midfielder,10.0,0.86,0.0,0.59,1.45,0.0,-0.86,0.36,1.14,365.37
157,204671.0,Tomás Chancalay,Squad Club Atlético Colón,"Jan 1, 1999 (19)",19,right,Midfielder,12.0,0.85,0.0,0.28,1.13,2.0,1.15,0.16,3.15,634.85
158,100778.0,Rodrigo Moreira,Squad Club Atlético San Martín (Tucumán),"Jul 15, 1996 (22)",22,right,Defender,4.0,0.85,0.0,0.56,1.41,0.0,-0.85,0.16,0.46,810.0
159,162738.0,Lucas Rodríguez,Squad Club Estudiantes de La Plata,"Apr 27, 1997 (21)",21,right,Midfielder,9.0,0.84,0.0,0.28,1.12,0.0,-0.84,0.08,3.43,1250.68
160,39742.0,Guillermo Acosta,Squad Club Atlético Tucumán,"Oct 31, 1988 (30)",30,right,Midfielder,8.0,0.84,0.0,0.44,1.28,2.0,1.16,0.1,0.57,1149.15
161,156.0,Pablo Ledesma,Squad Club Atlético Patronato de la Juventud Católica,"Feb 4, 1984 (34)",34,right,Midfielder,27.0,0.84,0.0,0.76,1.6,1.0,0.16,0.27,0.29,533.3
162,36816.0,Marco Torsiglieri,Squad Club Atlético Lanús,"Jan 12, 1988 (30)",30,left,Defender,18.0,0.84,0.0,0.68,1.52,0.0,-0.84,0.13,0.57,1080.0
163,123767.0,Victorio Ramis,Squad Club Deportivo Godoy Cruz Antonio Tomba,"Jul 7, 1994 (24)",24,right,Forward,11.0,0.83,0.0,0.32,1.15,0.0,-0.83,0.23,3.15,453.3
164,163289.0,Emiliano Ozuna,Squad Club Atlético Aldosivi,"Feb 9, 1996 (22)",22,left,Forward,36.0,0.82,0.0,0.65,1.47,1.0,0.18,0.47,0.31,282.2
165,69929.0,Jonás Aguirre,Squad Club Atlético Belgrano,"Mar 5, 1992 (26)",26,left,Midfielder,20.0,0.82,0.0,0.53,1.35,2.0,1.18,0.3,0.69,408.5
166,192596.0,Marcelo Torres,Squad Club Atlético Banfield,"Nov 6, 1997 (21)",21,right,Forward,11.0,0.81,0.0,0.0,0.81,1.0,0.19,0.3,0.69,246.75
167,37792.0,Pablo Hernández,Squad Club Atlético Independiente,"Oct 24, 1986 (32)",32,left,Midfielder,19.0,0.81,0.0,0.0,0.81,1.0,0.19,0.1,5.71,703.88
168,60772.0,Lisandro Magallán,Squad Club Atlético Boca Juniors,"Sep 27, 1993 (25)",25,right,Defender,6.0,0.81,0.0,0.12,0.93,1.0,0.19,0.13,5.14,666.47
169,215457.0,Adolfo Gaich,Squad Club Atlético San Lorenzo de Almagro,"Feb 26, 1999 (19)",19,right,Forward,38.0,0.8,0.0,0.34,1.14,2.0,1.2,0.21,,489.25
170,6365.0,Martín Galmarini,Squad Club Atlético Tigre,"Feb 28, 1982 (36)",36,right,Defender,8.0,0.79,0.0,0.19,0.98,0.0,-0.79,0.08,0.11,1137.22
171,34544.0,Emmanuel Mas,Squad Club Atlético Boca Juniors,"Jan 15, 1989 (29)",29,left,Defender,3.0,0.79,0.0,0.39,1.18,0.0,-0.79,0.12,2.86,854.88
172,215475.0,Thiago Almada,Squad Club Atlético Vélez Sarsfield,"Apr 26, 2001 (17)",17,right,Midfielder,23.0,0.79,0.0,0.05,0.84,3.0,2.21,0.21,,364.22
173,99779.0,Luis Abram,Squad Club Atlético Vélez Sarsfield,"Feb 27, 1996 (22)",22,left,Defender,29.0,0.78,0.0,0.7,1.48,1.0,0.22,0.11,0.51,1170.0
174,60730.0,Gastón Giménez,Squad Club Atlético Vélez Sarsfield,"Jul 27, 1991 (27)",27,left,Midfielder,30.0,0.78,0.0,0.68,1.46,0.0,-0.78,0.11,2.29,1216.45
175,220307.0,Pedro de la Vega,Squad Club Atlético Lanús,"Feb 7, 2001 (17)",17,right,Midfielder,39.0,0.78,0.0,0.48,1.26,0.0,-0.78,0.27,,422.47
176,24363.0,Alfonso Parot,Squad Club Atlético Rosario Central,"Oct 15, 1989 (29)",29,left,Defender,24.0,0.77,0.0,0.21,0.98,1.0,0.23,0.08,1.14,1170.0
177,145349.0,Tomás Pochettino,Squad Club Atlético Talleres,"Feb 1, 1996 (22)",22,right,Midfielder,32.0,0.76,0.0,0.21,0.97,0.0,-0.76,0.13,2.29,677.38
178,98359.0,Adrián Arregui,Squad Club Atlético San Martín (Tucumán),"Aug 12, 1992 (26)",26,right,Midfielder,13.0,0.75,0.0,0.23,0.98,0.0,-0.75,0.09,0.29,991.75
179,40071.0,Darío Benedetto,Squad Club Atlético Boca Juniors,"May 17, 1990 (28)",28,right,Forward,9.0,0.75,0.0,0.36,1.11,0.0,-0.75,0.27,11.43,368.6
180,24754.0,Gastón Fernández,Squad Club Estudiantes de La Plata,"Oct 12, 1983 (35)",35,right,Forward,10.0,0.75,0.0,0.06,0.81,3.0,2.25,0.14,0.34,503.23
181,657.0,Ignacio Scocco,Squad Club Atlético River Plate,"May 29, 1985 (33)",33,right,Forward,32.0,0.74,0.0,0.13,0.87,2.0,1.26,0.3,4.57,264.62
182,118186.0,Mauro Ortiz,Squad Club Atlético Talleres,"Dec 27, 1994 (23)",23,right,Midfielder,19.0,0.74,0.0,0.1,0.84,1.0,0.26,0.31,0.17,240.02
183,15339.0,Sebastián Prediger,Squad Club Atlético Tigre,"Sep 4, 1986 (32)",32,right,Midfielder,21.0,0.73,0.0,0.5,1.23,0.0,-0.73,0.11,0.23,1046.72
184,51413.0,Camilo Mayada,Squad Club Atlético River Plate,"Jan 8, 1991 (27)",27,right,Defender,18.0,0.73,0.0,0.05,0.78,1.0,0.27,0.11,1.71,621.97
185,94225.0,Joaquín Laso,Squad Club Atlético Vélez Sarsfield,"Jul 4, 1990 (28)",28,right,Defender,6.0,0.72,0.0,0.55,1.27,0.0,-0.72,0.11,0.34,1080.0
186,89000.0,Lautaro Comas,Squad Club Atlético Patronato de la Juventud Católica,"Jan 15, 1995 (23)",23,-,Forward,7.0,0.72,0.0,0.44,1.16,0.0,-0.72,0.13,0.17,791.43
187,120432.0,Andrés Cubas,Squad Club Atlético Talleres,"May 22, 1996 (22)",22,right,Midfielder,8.0,0.7,0.0,0.16,0.86,1.0,0.3,0.09,2.51,881.42
188,30105.0,Walter Andrade,Squad Club Atlético Patronato de la Juventud Católica,"Dec 1, 1984 (34)",34,right,Defender,2.0,0.7,0.0,0.25,0.95,0.0,-0.7,0.14,0.17,596.5
189,30896.0,Gastón Díaz,Squad Club Atlético Vélez Sarsfield,"Mar 13, 1988 (30)",30,right,Defender,24.0,0.7,0.0,0.36,1.06,0.0,-0.7,0.1,0.57,986.48
190,133281.0,Saúl Salcedo,Squad Club Atlético Huracán,"Aug 29, 1997 (21)",21,right,Defender,6.0,0.7,0.0,0.09,0.79,0.0,-0.7,0.07,2.01,1080.0
191,33058.0,Gustavo Bou,Squad Racing Club,"Feb 18, 1990 (28)",28,right,Forward,7.0,0.69,0.0,0.44,1.13,1.0,0.31,0.35,5.71,292.0
192,25625.0,Carlos Quintana,Squad Club Atlético Talleres,"Feb 11, 1988 (30)",30,right,Defender,2.0,0.69,0.0,0.37,1.06,0.0,-0.69,0.12,1.71,787.7
193,126.0,Jesús Dátolo,Squad Club Atlético Banfield,"May 19, 1984 (34)",34,left,Midfielder,10.0,0.69,0.0,0.13,0.82,2.0,1.31,0.12,0.86,625.55
194,43831.0,Ciro Rius,Squad Club Social y Deportivo Defensa y Justicia,"Oct 27, 1988 (30)",30,right,Forward,12.0,0.69,0.0,0.41,1.1,1.0,0.31,0.11,0.69,895.05
195,30027.0,Juan Mattia,Squad Club Atlético San Martín (SJ),"Jun 24, 1988 (30)",30,right,Defender,2.0,0.69,0.0,0.1,0.79,1.0,0.31,0.11,0.4,630.0
196,69646.0,Alan Ruiz,Squad Club Atlético Colón,"Aug 19, 1993 (25)",25,left,Forward,10.0,0.68,0.0,0.42,1.1,0.0,-0.68,0.21,4.57,479.78
197,87424.0,Fernando Zuqui,Squad Club Estudiantes de La Plata,"Nov 27, 1991 (27)",27,right,Midfielder,5.0,0.68,0.0,0.32,1.0,1.0,0.32,0.1,1.71,925.0
198,138026.0,Franco Zuculini,Squad Club Atlético Colón,"Sep 5, 1990 (28)",28,right,Midfielder,18.0,0.68,0.0,0.28,0.96,0.0,-0.68,0.11,0.69,772.2
199,193905.0,Julián Carranza,Squad Club Atlético Banfield,"May 22, 2000 (18)",18,right,Forward,21.0,0.68,0.0,0.34,1.02,1.0,0.32,0.24,2.29,385.9
200,97535.0,Cristian Espinoza,Squad Club Atlético Boca Juniors,"Apr 3, 1995 (23)",23,right,Forward,11.0,0.67,0.0,0.4,1.07,2.0,1.33,0.32,1.71,297.1
201,48268.0,Pablo Pérez,Squad Club Atlético Boca Juniors,"Aug 10, 1985 (33)",33,right,Midfielder,8.0,0.66,0.0,0.56,1.22,0.0,-0.66,0.33,2.29,328.63
202,23123.0,Renato Civelli,Squad Club Atlético Banfield,"Oct 14, 1983 (35)",35,right,Defender,2.0,0.65,0.0,0.22,0.87,0.0,-0.65,0.06,0.57,1260.0
203,146831.0,Stefano Callegari,Squad Club Atlético Newell's Old Boys,"Jan 6, 1997 (21)",21,right,Defender,29.0,0.65,0.0,0.33,0.98,0.0,-0.65,0.11,0.06,810.0
204,17110.0,Pablo Mouche,Squad Club Atlético San Lorenzo de Almagro,"Oct 11, 1987 (31)",31,left,Midfielder,37.0,0.63,0.0,0.25,0.88,0.0,-0.63,0.12,1.14,634.8
205,104594.0,Leonardo Godoy,Squad Club Atlético Talleres,"Apr 28, 1995 (23)",23,right,Defender,25.0,0.62,0.0,0.52,1.14,0.0,-0.62,0.08,2.01,1232.28
206,8995.0,Javier Toledo,Squad Club Atlético Tucumán,"Apr 24, 1986 (32)",32,right,Forward,12.0,0.62,0.0,0.38,1.0,0.0,-0.62,0.55,0.34,162.9
207,117605.0,Kevin Ramírez,Squad Club Atlético Tigre,"Apr 1, 1994 (24)",24,left,Forward,27.0,0.6,0.0,0.0,0.6,0.0,-0.6,0.29,1.55,184.92
208,176537.0,Maximiliano Comba,Squad Club de Gimnasia y Esgrima La Plata,"Jan 16, 1994 (24)",24,right,Midfielder,30.0,0.6,0.0,0.0,0.6,1.0,0.4,0.13,,414.18
209,45401.0,Danilo Ortiz,Squad Club Atlético Banfield,"May 28, 1992 (26)",26,left,Defender,6.0,0.6,0.0,0.38,0.98,0.0,-0.6,0.11,0.57,801.95
210,96298.0,Iván Ramírez,Squad Club Deportivo Godoy Cruz Antonio Tomba,"Dec 8, 1994 (23)",23,right,Midfielder,15.0,0.59,0.0,0.48,1.07,0.0,-0.59,0.18,0.29,549.3
211,122008.0,Yeimar Gómez Andrade,Squad Club Atlético Unión (Santa Fe),"Jun 30, 1992 (26)",26,right,Defender,28.0,0.59,0.0,0.47,1.06,1.0,0.41,0.08,2.29,1260.0
212,70941.0,Gonzalo Bueno,Squad Club Atlético Colón,"Jan 16, 1993 (25)",25,left,Forward,7.0,0.59,0.0,0.11,0.7,2.0,1.41,0.25,0.74,252.72
213,407.0,Fernando Belluschi,Squad Club Atlético San Lorenzo de Almagro,"Sep 10, 1983 (35)",35,both,Midfielder,16.0,0.59,0.0,0.18,0.77,0.0,-0.59,0.13,2.58,538.85
214,96440.0,Leonel Miranda,Squad Club Social y Deportivo Defensa y Justicia,"Jan 7, 1994 (24)",24,right,Midfielder,10.0,0.58,0.0,0.23,0.81,0.0,-0.58,0.06,1.71,1203.97
215,35300.0,Mathías Abero,Squad Club Atlético Tucumán,"Apr 9, 1990 (28)",28,left,Defender,16.0,0.58,0.0,0.1,0.68,1.0,0.42,0.06,0.23,1080.0
216,173030.0,Gastón Lodico,Squad Club Atlético Lanús,"May 28, 1998 (20)",20,right,Midfielder,16.0,0.57,0.0,0.15,0.72,1.0,0.43,0.18,1.14,366.25
217,140.0,Pablo Álvarez,Squad Club Atlético Huracán,"Apr 17, 1984 (34)",34,right,Defender,3.0,0.56,0.0,0.0,0.56,0.0,-0.56,0.08,0.34,612.02
218,126700.0,Nicolás Giménez,Squad Club Atlético San Martín (Tucumán),"Jan 16, 1996 (22)",22,right,Midfielder,31.0,0.55,0.0,0.2,0.75,1.0,0.45,0.17,0.46,408.3
219,114498.0,Iván Colman,Squad Club Atlético Aldosivi,"May 6, 1995 (23)",23,right,Midfielder,28.0,0.55,0.0,0.24,0.79,1.0,0.45,0.08,0.57,896.83
220,728.0,Fernando Gago,Squad Club Atlético Boca Juniors,"Apr 10, 1986 (32)",32,right,Midfielder,5.0,0.55,0.0,0.49,1.04,0.0,-0.55,0.13,2.29,720.0
221,27793.0,Gonzalo Castillejos,Squad Club Atlético San Martín (SJ),"Mar 5, 1986 (32)",32,right,Forward,20.0,0.55,0.0,0.43,0.98,0.0,-0.55,0.42,0.29,211.1
222,51618.0,Marcelo Larrondo,Squad Club Social y Deportivo Defensa y Justicia,"Aug 16, 1988 (30)",30,right,Forward,16.0,0.55,0.0,0.43,0.98,1.0,0.45,0.61,1.14,144.95
223,116196.0,Juan Cruz Komar,Squad Club Atlético Talleres,"Aug 13, 1996 (22)",22,right,Defender,6.0,0.55,0.0,0.0,0.55,0.0,-0.55,0.06,4.0,900.0
224,179703.0,Sebastián Villa,Squad Club Atlético Boca Juniors,"May 19, 1996 (22)",22,right,Forward,22.0,0.53,0.0,0.35,0.88,2.0,1.47,0.16,0.91,488.23
225,95256.0,Marcelo Herrera,Squad Club Atlético Lanús,"Feb 26, 1992 (26)",26,right,Defender,2.0,0.53,0.0,0.0,0.53,0.0,-0.53,0.18,3.43,270.0
226,57549.0,Nicolás Domingo,Squad Club Atlético Independiente,"Aug 4, 1985 (33)",33,right,Midfielder,5.0,0.52,0.0,0.31,0.83,0.0,-0.52,0.07,0.86,1075.07
227,17276.0,Adrián Calello,Squad Club Atlético Banfield,"May 14, 1987 (31)",31,right,Midfielder,7.0,0.52,0.0,0.16,0.68,1.0,0.48,0.06,0.34,1078.2
228,146048.0,Braian Cufré,Squad Club Atlético Vélez Sarsfield,"Dec 15, 1996 (21)",21,left,Defender,3.0,0.52,0.0,0.22,0.74,2.0,1.48,0.07,0.91,895.93
229,57154.0,Marcos Figueroa,Squad Club Atlético San Martín (Tucumán),"Jan 18, 1990 (28)",28,right,Forward,19.0,0.52,0.0,0.43,0.95,0.0,-0.52,0.29,1.71,290.38
230,582.0,Jonathan Bottinelli,Squad Club Atlético Unión (Santa Fe),"Sep 14, 1984 (34)",34,left,Defender,33.0,0.51,0.0,0.14,0.65,0.0,-0.51,0.05,0.51,1170.0
231,206572.0,Valentín Burgoa,Squad Club Deportivo Godoy Cruz Antonio Tomba,"Jan 8, 2000 (18)",18,left,Forward,39.0,0.5,0.0,0.21,0.71,1.0,0.5,0.14,,470.4
232,51466.0,Santiago Zurbriggen,Squad Club Atlético Unión (Santa Fe),"Jan 27, 1990 (28)",28,right,Defender,20.0,0.5,0.0,0.45,0.95,1.0,0.5,0.29,0.4,298.38
233,100786.0,Matías Romero,Squad Asociación Atlética Argentinos Juniors,"Feb 1, 1996 (22)",22,right,Midfielder,26.0,0.49,0.0,0.23,0.72,0.0,-0.49,0.15,,436.15
234,57885.0,Federico Carrizo,Squad Club Atlético Rosario Central,"May 17, 1991 (27)",27,right,Midfielder,8.0,0.49,0.0,0.28,0.77,0.0,-0.49,0.08,1.71,849.08
235,198280.0,Juan Ignacio Méndez,Squad Asociación Atlética Argentinos Juniors,"Apr 28, 1997 (21)",21,right,Midfielder,14.0,0.49,0.0,0.32,0.81,0.0,-0.49,0.12,0.11,604.02
236,137870.0,Alejandro Altuna,Squad Club Atlético San Martín (Tucumán),"Jan 19, 1992 (26)",26,right,Midfielder,5.0,0.49,0.0,0.0,0.49,0.0,-0.49,0.15,,291.07
237,94781.0,Franco Costa,Squad Club Atlético San Martín (Tucumán),"Dec 10, 1991 (26)",26,-,Forward,11.0,0.48,0.0,0.12,0.6,1.0,0.52,0.3,0.09,178.13
238,4818.0,Andrés Lamas,Squad Club Atlético Tucumán,"Jan 16, 1984 (34)",34,left,Defender,39.0,0.48,0.0,0.34,0.82,0.0,-0.48,0.18,0.11,414.12
239,44771.0,Lucas Orban,Squad Racing Club,"Feb 3, 1989 (29)",29,left,Defender,6.0,0.48,0.0,0.48,0.96,0.0,-0.48,0.08,0.57,1053.42
